Image1,Image2,Similarity
subject01_normal.gif,subject08_wink.gif,0.23083027702284514
subject01_normal.gif,subject09_centerlight.gif,0.25184182156713336
subject01_normal.gif,subject09_glasses.gif,0.2265388635738558
subject01_normal.gif,subject09_happy.gif,0.24866975406325723
subject01_normal.gif,subject09_leftlight.gif,0.2513387456187453
subject01_normal.gif,subject09_noglasses.gif,0.23289350508615836
subject01_normal.gif,subject09_normal.gif,0.23289350508615836
subject01_normal.gif,subject09_rightlight.gif,0.24318632810970717
subject01_normal.gif,subject09_sad.gif,0.23133891313499386
subject01_normal.gif,subject09_sleepy.gif,0.22846146168300785
subject01_normal.gif,subject09_surprised.gif,0.2377318363296347
subject01_normal.gif,subject09_wink.gif,0.23696884769377263
subject01_normal.gif,subject10_centerlight.gif,0.24769707488359372
subject01_normal.gif,subject10_glasses.gif,0.23997463083733941
subject01_normal.gif,subject10_happy.gif,0.23732727122828992
subject01_normal.gif,subject10_leftlight.gif,0.22625701790267325
subject01_normal.gif,subject10_noglasses.gif,0.24439419757525213
subject01_normal.gif,subject10_normal.gif,0.248935444585706
subject01_normal.gif,subject10_rightlight.gif,0.23470135338629963
subject01_normal.gif,subject10_sad.gif,0.26038031388660227
subject01_normal.gif,subject10_sleepy.gif,0.2696573931683145
subject01_normal.gif,subject10_surprised.gif,0.23161855475948032
subject01_normal.gif,subject10_wink.gif,0.2466560111563971
subject01_normal.gif,subject11_centerlight.gif,0.2468815600108798
subject01_normal.gif,subject11_glasses.gif,0.24110024046438647
subject01_normal.gif,subject11_happy.gif,0.24581478792566927
subject01_normal.gif,subject11_leftlight.gif,0.23918619618102285
subject01_normal.gif,subject11_noglasses.gif,0.2390322477967864
subject01_normal.gif,subject11_normal.gif,0.242312583393314
subject01_normal.gif,subject11_rightlight.gif,0.24194224155732935
subject01_normal.gif,subject11_sad.gif,0.24012668957451822
subject01_normal.gif,subject11_sleepy.gif,0.23837956744549157
subject01_normal.gif,subject11_surprised.gif,0.24283690927251964
subject01_normal.gif,subject11_wink.gif,0.23959748679645024
subject01_normal.gif,subject12_centerlight.gif,0.2521801658041793
subject01_normal.gif,subject12_glasses.gif,0.24810054666867096
subject01_normal.gif,subject12_happy.gif,0.22610802251450796
subject01_normal.gif,subject12_leftlight.gif,0.2443752413495127
subject01_normal.gif,subject12_noglasses.gif,0.23619324853479964
subject01_normal.gif,subject12_normal.gif,0.23619324853479964
subject01_normal.gif,subject12_rightlight.gif,0.25343575948309693
subject01_normal.gif,subject12_sad.gif,0.2335130674241737
subject01_normal.gif,subject12_sleepy.gif,0.24064156791891825
subject01_normal.gif,subject12_surprised.gif,0.22403586152796795
subject01_normal.gif,subject12_wink.gif,0.23703109089854316
subject01_normal.gif,subject13_centerlight.gif,0.24478854784394416
subject01_normal.gif,subject13_glasses.gif,0.24413437424883191
subject01_normal.gif,subject13_happy.gif,0.2329170235261756
subject01_normal.gif,subject13_leftlight.gif,0.25454441526579663
subject01_normal.gif,subject13_noglasses.gif,0.2486112124383498
subject01_normal.gif,subject13_normal.gif,0.25776640528952466
subject01_normal.gif,subject13_rightlight.gif,0.24954039165234268
subject01_normal.gif,subject13_sad.gif,0.2509268949584702
subject01_normal.gif,subject13_sleepy.gif,0.23631858785192197
subject01_normal.gif,subject13_surprised.gif,0.2454740388836587
subject01_normal.gif,subject13_wink.gif,0.24853968806456775
subject01_normal.gif,subject14_centerlight.gif,0.2570068024028858
subject01_normal.gif,subject14_glasses.gif,0.23341136632483278
subject01_normal.gif,subject14_happy.gif,0.23756681753412423
subject01_normal.gif,subject14_leftlight.gif,0.24024216825842748
subject01_normal.gif,subject14_noglasses.gif,0.2494872572322416
subject01_normal.gif,subject14_normal.gif,0.2494872572322416
subject01_normal.gif,subject14_rightlight.gif,0.2268250135778792
subject01_normal.gif,subject14_sad.gif,0.2389297779993594
subject01_normal.gif,subject14_sleepy.gif,0.24026068814206916
subject01_normal.gif,subject14_surprised.gif,0.24600205968460045
subject01_normal.gif,subject14_wink.gif,0.2434383909628066
subject01_normal.gif,subject15_centerlight.gif,0.2452865689091198
subject01_normal.gif,subject15_glasses.gif,0.23796690601797177
subject01_normal.gif,subject15_happy.gif,0.24455843412296377
subject01_normal.gif,subject15_leftlight.gif,0.239072538114153
subject01_normal.gif,subject15_noglasses.gif,0.24405733567489266
subject01_normal.gif,subject15_normal.gif,0.24306954542196432
subject01_normal.gif,subject15_rightlight.gif,0.2436358001973049
subject01_normal.gif,subject15_sad.gif,0.24485929728686506
subject01_normal.gif,subject15_sleepy.gif,0.24546531908456118
subject01_normal.gif,subject15_surprised.gif,0.23924082509831363
subject01_normal.gif,subject15_wink.gif,0.24269163944126207
subject01_rightlight.gif,subject01_sad.gif,0.23317876398087692
subject01_rightlight.gif,subject01_sleepy.gif,0.23445730611073232
subject01_rightlight.gif,subject01_surprised.gif,0.2246666437828319
subject01_rightlight.gif,subject01_wink.gif,0.2281826220694763
subject01_rightlight.gif,subject02_centerlight.gif,0.2365522645843017
subject01_rightlight.gif,subject02_glasses.gif,0.2353745711476059
subject01_rightlight.gif,subject02_happy.gif,0.2406400401675067
subject01_rightlight.gif,subject02_leftlight.gif,0.244362207792153
subject01_rightlight.gif,subject02_noglasses.gif,0.233028765595597
subject01_rightlight.gif,subject02_normal.gif,0.233028765595597
subject01_rightlight.gif,subject02_rightlight.gif,0.2406401502775533
subject01_rightlight.gif,subject02_sad.gif,0.23724902945396473
subject01_rightlight.gif,subject02_sleepy.gif,0.23527337351540187
subject01_rightlight.gif,subject02_surprised.gif,0.24378931780611388
subject01_rightlight.gif,subject02_wink.gif,0.22805745743843367
subject01_rightlight.gif,subject03_centerlight.gif,0.23618388941561141
subject01_rightlight.gif,subject03_glasses.gif,0.2343951624688417
subject01_rightlight.gif,subject03_happy.gif,0.23292166669475659
subject01_rightlight.gif,subject03_leftlight.gif,0.25148040101363495
subject01_rightlight.gif,subject03_noglasses.gif,0.2522949315543159
subject01_rightlight.gif,subject03_normal.gif,0.2522949315543159
subject01_rightlight.gif,subject03_rightlight.gif,0.2527490780838083
subject01_rightlight.gif,subject03_sad.gif,0.2229871742388672
subject01_rightlight.gif,subject03_sleepy.gif,0.23199482224130033
subject01_rightlight.gif,subject03_surprised.gif,0.22725857590413043
subject01_rightlight.gif,subject03_wink.gif,0.241625238253285
subject01_rightlight.gif,subject04_centerlight.gif,0.24020491360112245
subject01_rightlight.gif,subject04_glasses.gif,0.24648295359419783
subject01_rightlight.gif,subject04_happy.gif,0.24247898970830215
subject01_rightlight.gif,subject04_leftlight.gif,0.22746896713469186
subject01_rightlight.gif,subject04_noglasses.gif,0.24382888221774385
subject01_rightlight.gif,subject04_normal.gif,0.2536550921843755
subject01_rightlight.gif,subject04_rightlight.gif,0.338442681149627
subject01_rightlight.gif,subject04_sad.gif,0.2536550921843755
subject01_rightlight.gif,subject04_sleepy.gif,0.24499989445540846
subject01_rightlight.gif,subject04_surprised.gif,0.2466050930245481
subject01_rightlight.gif,subject04_wink.gif,0.2484971353714482
subject01_rightlight.gif,subject05_centerlight.gif,0.24940749211634866
subject01_rightlight.gif,subject05_glasses.gif,0.24430571072926566
subject01_rightlight.gif,subject05_happy.gif,0.24028211638136207
subject01_rightlight.gif,subject05_leftlight.gif,0.23124993280765427
subject01_rightlight.gif,subject05_noglasses.gif,0.23856548995924853
subject01_rightlight.gif,subject05_normal.gif,0.23433185145316615
subject01_rightlight.gif,subject05_rightlight.gif,0.2789437297552226
subject01_rightlight.gif,subject05_sad.gif,0.2406855486165873
subject01_rightlight.gif,subject05_sleepy.gif,0.23198770079930214
subject01_rightlight.gif,subject05_surprised.gif,0.243794980784031
subject01_rightlight.gif,subject05_wink.gif,0.2402495345292917
subject01_rightlight.gif,subject06_centerlight.gif,0.23811792219295655
subject01_rightlight.gif,subject06_glasses.gif,0.22989930169543543
subject01_rightlight.gif,subject06_happy.gif,0.24092342006646572
subject01_rightlight.gif,subject06_leftlight.gif,0.24707038831463232
subject01_rightlight.gif,subject06_noglasses.gif,0.23749257971575566
subject01_rightlight.gif,subject06_normal.gif,0.23749257971575566
subject01_rightlight.gif,subject06_rightlight.gif,0.2503948401541112
subject01_rightlight.gif,subject06_sad.gif,0.246703923807021
subject01_rightlight.gif,subject06_sleepy.gif,0.23483480635711448
subject01_rightlight.gif,subject06_surprised.gif,0.24648815454217635
subject01_rightlight.gif,subject06_wink.gif,0.23010796034894157
subject01_rightlight.gif,subject07_centerlight.gif,0.23680935508334308
subject01_rightlight.gif,subject07_glasses.gif,0.22533968062891901
subject01_rightlight.gif,subject07_happy.gif,0.2256767330429863
subject01_rightlight.gif,subject07_leftlight.gif,0.2405820155837306
subject01_rightlight.gif,subject07_noglasses.gif,0.22796371786334652
subject01_rightlight.gif,subject07_normal.gif,0.22796371786334652
subject01_rightlight.gif,subject07_rightlight.gif,0.2527283287700127
subject01_rightlight.gif,subject07_sad.gif,0.22296271438308476
subject01_rightlight.gif,subject07_sleepy.gif,0.23735201180786708
subject01_rightlight.gif,subject07_surprised.gif,0.22795879925290063
subject01_rightlight.gif,subject07_wink.gif,0.23164718422544012
subject01_rightlight.gif,subject08_centerlight.gif,0.22692205823322842
subject01_rightlight.gif,subject08_glasses.gif,0.2195813907400038
subject01_rightlight.gif,subject08_happy.gif,0.22983376947064355
subject01_rightlight.gif,subject08_leftlight.gif,0.24309895346725174
subject01_rightlight.gif,subject08_noglasses.gif,0.21968929668958365
subject01_rightlight.gif,subject08_normal.gif,0.2195813907400038
subject01_rightlight.gif,subject08_rightlight.gif,0.23945048993203913
subject01_rightlight.gif,subject08_sad.gif,0.22616235363731402
subject01_rightlight.gif,subject08_sleepy.gif,0.2153600317748708
subject01_rightlight.gif,subject08_surprised.gif,0.21183218810379026
subject01_rightlight.gif,subject08_wink.gif,0.2278084899754142
subject01_rightlight.gif,subject09_centerlight.gif,0.24998807099036222
subject01_rightlight.gif,subject09_glasses.gif,0.22567955434826406
subject01_rightlight.gif,subject09_happy.gif,0.23867700599090616
subject01_rightlight.gif,subject09_leftlight.gif,0.2570002474269127
subject01_rightlight.gif,subject09_noglasses.gif,0.21605312712636326
subject01_rightlight.gif,subject09_normal.gif,0.21605312712636326
subject01_rightlight.gif,subject09_rightlight.gif,0.24491675797791296
subject01_rightlight.gif,subject09_sad.gif,0.23171360313809083
subject01_rightlight.gif,subject09_sleepy.gif,0.20994001701038914
subject01_rightlight.gif,subject09_surprised.gif,0.22815902875842953
subject01_rightlight.gif,subject09_wink.gif,0.23133395485459204
subject01_rightlight.gif,subject10_centerlight.gif,0.23509823974200753
subject01_rightlight.gif,subject10_glasses.gif,0.2260669437795713
subject01_rightlight.gif,subject10_happy.gif,0.21698897145783147
subject01_rightlight.gif,subject10_leftlight.gif,0.24618320409111216
subject01_rightlight.gif,subject10_noglasses.gif,0.22672416204678014
subject01_rightlight.gif,subject10_normal.gif,0.24329058439725817
subject01_rightlight.gif,subject10_rightlight.gif,0.23236070710247364
subject01_rightlight.gif,subject10_sad.gif,0.23471408286566534
subject01_rightlight.gif,subject10_sleepy.gif,0.25323511498738477
subject01_rightlight.gif,subject10_surprised.gif,0.22842211628679107
subject01_rightlight.gif,subject10_wink.gif,0.23783593761627234
subject01_rightlight.gif,subject11_centerlight.gif,0.23177960916066712
subject01_rightlight.gif,subject11_glasses.gif,0.23141348633275016
subject01_rightlight.gif,subject11_happy.gif,0.2329556052974936
subject01_rightlight.gif,subject11_leftlight.gif,0.24144828974996344
subject01_rightlight.gif,subject11_noglasses.gif,0.22978686216615227
subject01_rightlight.gif,subject11_normal.gif,0.24366256025912636
subject01_rightlight.gif,subject11_rightlight.gif,0.24053090059605084
subject01_rightlight.gif,subject11_sad.gif,0.22175021975131962
subject01_rightlight.gif,subject11_sleepy.gif,0.22303945510738357
subject01_rightlight.gif,subject11_surprised.gif,0.2241199335064574
subject01_rightlight.gif,subject11_wink.gif,0.22830373819902833
subject01_rightlight.gif,subject12_centerlight.gif,0.2528754460618238
subject01_rightlight.gif,subject12_glasses.gif,0.24678592774822297
subject01_rightlight.gif,subject12_happy.gif,0.2249616631536221
subject01_rightlight.gif,subject12_leftlight.gif,0.2466564480228872
subject01_rightlight.gif,subject12_noglasses.gif,0.23800846709083368
subject01_rightlight.gif,subject12_normal.gif,0.23800846709083368
subject01_rightlight.gif,subject12_rightlight.gif,0.24866583084160548
subject01_rightlight.gif,subject12_sad.gif,0.23539446198610328
subject01_rightlight.gif,subject12_sleepy.gif,0.2438005703335699
subject01_rightlight.gif,subject12_surprised.gif,0.233121822040895
subject01_rightlight.gif,subject12_wink.gif,0.2401653080316906
subject01_rightlight.gif,subject13_centerlight.gif,0.24582547955658862
subject01_rightlight.gif,subject13_glasses.gif,0.23469364406749801
subject01_rightlight.gif,subject13_happy.gif,0.2200057874449407
subject01_rightlight.gif,subject13_leftlight.gif,0.2480854676752033
subject01_rightlight.gif,subject13_noglasses.gif,0.23564614188852284
subject01_rightlight.gif,subject13_normal.gif,0.23171176929633472
subject01_rightlight.gif,subject13_rightlight.gif,0.24487461778415828
subject01_rightlight.gif,subject13_sad.gif,0.23656139834886744
subject01_rightlight.gif,subject13_sleepy.gif,0.2247945231527889
subject01_rightlight.gif,subject13_surprised.gif,0.23769487971787812
subject01_rightlight.gif,subject13_wink.gif,0.23770830493323655
subject01_rightlight.gif,subject14_centerlight.gif,0.24562075628663022
subject01_rightlight.gif,subject14_glasses.gif,0.22754911344779924
subject01_rightlight.gif,subject14_happy.gif,0.2325619826061206
subject01_rightlight.gif,subject14_leftlight.gif,0.2412309226605302
subject01_rightlight.gif,subject14_noglasses.gif,0.2342623714537625
subject01_rightlight.gif,subject14_normal.gif,0.2342623714537625
subject01_rightlight.gif,subject14_rightlight.gif,0.23153905187379836
subject01_rightlight.gif,subject14_sad.gif,0.2369451817288312
subject01_rightlight.gif,subject14_sleepy.gif,0.2300975238320948
subject01_rightlight.gif,subject14_surprised.gif,0.236679931385004
subject01_rightlight.gif,subject14_wink.gif,0.24204583774606686
subject01_rightlight.gif,subject15_centerlight.gif,0.25447237610630147
subject01_rightlight.gif,subject15_glasses.gif,0.23170831327820393
subject01_rightlight.gif,subject15_happy.gif,0.22679774437502592
subject01_rightlight.gif,subject15_leftlight.gif,0.24876007984478168
subject01_rightlight.gif,subject15_noglasses.gif,0.23840197033042207
subject01_rightlight.gif,subject15_normal.gif,0.22618007669804457
subject01_rightlight.gif,subject15_rightlight.gif,0.25846598986518216
subject01_rightlight.gif,subject15_sad.gif,0.2456874385035661
subject01_rightlight.gif,subject15_sleepy.gif,0.23954563301911613
subject01_rightlight.gif,subject15_surprised.gif,0.2321253580124779
subject01_rightlight.gif,subject15_wink.gif,0.23178330164275485
subject01_sad.gif,subject01_sleepy.gif,0.25636329465430724
subject01_sad.gif,subject01_surprised.gif,0.24786042402316333
subject01_sad.gif,subject01_wink.gif,0.25327581786399267
subject01_sad.gif,subject02_centerlight.gif,0.2491051935229988
subject01_sad.gif,subject02_glasses.gif,0.23076387859994654
subject01_sad.gif,subject02_happy.gif,0.23172071865790583
subject01_sad.gif,subject02_leftlight.gif,0.23401019664801137
subject01_sad.gif,subject02_noglasses.gif,0.22631137802149184
subject01_sad.gif,subject02_normal.gif,0.22631137802149184
subject01_sad.gif,subject02_rightlight.gif,0.22111996329620895
subject01_sad.gif,subject02_sad.gif,0.2316279185530213
subject01_sad.gif,subject02_sleepy.gif,0.23853927826014185
subject01_sad.gif,subject02_surprised.gif,0.23549547558138198
subject01_sad.gif,subject02_wink.gif,0.2185444117607331
subject01_sad.gif,subject03_centerlight.gif,0.23886257110192693
subject01_sad.gif,subject03_glasses.gif,0.24017019830324862
subject01_sad.gif,subject03_happy.gif,0.23708945748957347
subject01_sad.gif,subject03_leftlight.gif,0.2429954248835773
subject01_sad.gif,subject03_noglasses.gif,0.24807968744003905
subject01_sad.gif,subject03_normal.gif,0.24807968744003905
subject01_sad.gif,subject03_rightlight.gif,0.23349774274918786
subject01_sad.gif,subject03_sad.gif,0.23063188977248425
subject01_sad.gif,subject03_sleepy.gif,0.23337110709492392
subject01_sad.gif,subject03_surprised.gif,0.2227482040294947
subject01_sad.gif,subject03_wink.gif,0.24154021261787084
subject01_sad.gif,subject04_centerlight.gif,0.24100749344248332
subject01_sad.gif,subject04_glasses.gif,0.23418377245067096
subject01_sad.gif,subject04_happy.gif,0.22721758145086307
subject01_sad.gif,subject04_leftlight.gif,0.2318903441133314
subject01_sad.gif,subject04_noglasses.gif,0.2304503186652262
subject01_sad.gif,subject04_normal.gif,0.23664623003920562
subject01_sad.gif,subject04_rightlight.gif,0.22517236078031339
subject01_sad.gif,subject04_sad.gif,0.23664623003920562
subject01_sad.gif,subject04_sleepy.gif,0.23835631668568089
subject01_sad.gif,subject04_surprised.gif,0.234553035128609
subject01_sad.gif,subject04_wink.gif,0.23090501661716356
subject01_sad.gif,subject05_centerlight.gif,0.24601845430708458
subject01_sad.gif,subject05_glasses.gif,0.2332977448897782
subject01_sad.gif,subject05_happy.gif,0.2435580661161515
subject01_sad.gif,subject05_leftlight.gif,0.2215750197003895
subject01_sad.gif,subject05_noglasses.gif,0.23843919629073423
subject01_sad.gif,subject05_normal.gif,0.24137378025399223
subject01_sad.gif,subject05_rightlight.gif,0.214768922656956
subject01_sad.gif,subject05_sad.gif,0.24238371729060043
subject01_sad.gif,subject05_sleepy.gif,0.2284424511981928
subject01_sad.gif,subject05_surprised.gif,0.23418187093070086
subject01_sad.gif,subject05_wink.gif,0.2390464105882325
subject01_sad.gif,subject06_centerlight.gif,0.23817541442287632
subject01_sad.gif,subject06_glasses.gif,0.22834265495536415
subject01_sad.gif,subject06_happy.gif,0.23057751941038354
subject01_sad.gif,subject06_leftlight.gif,0.22118267275727804
subject01_sad.gif,subject06_noglasses.gif,0.22964727870741697
subject01_sad.gif,subject06_normal.gif,0.22964727870741697
subject01_sad.gif,subject06_rightlight.gif,0.23420546840164697
subject01_sad.gif,subject06_sad.gif,0.23175665866168726
subject01_sad.gif,subject06_sleepy.gif,0.22929176715273997
subject01_sad.gif,subject06_surprised.gif,0.23848382998860604
subject01_sad.gif,subject06_wink.gif,0.22915072885311108
subject01_sad.gif,subject07_centerlight.gif,0.23250811529005133
subject01_sad.gif,subject07_glasses.gif,0.23060092122205403
subject01_sad.gif,subject07_happy.gif,0.22842889718519163
subject01_sad.gif,subject07_leftlight.gif,0.23277334224507576
subject01_sad.gif,subject07_noglasses.gif,0.2237922573847237
subject01_sad.gif,subject07_normal.gif,0.2237922573847237
subject01_sad.gif,subject07_rightlight.gif,0.23565966264800592
subject01_sad.gif,subject07_sad.gif,0.22280220695578376
subject01_sad.gif,subject07_sleepy.gif,0.23269133418860685
subject01_sad.gif,subject07_surprised.gif,0.22983124670344046
subject01_sad.gif,subject07_wink.gif,0.23982554530876846
subject01_sad.gif,subject08_centerlight.gif,0.2340192172529178
subject01_sad.gif,subject08_glasses.gif,0.22796664755053833
subject01_sad.gif,subject08_happy.gif,0.22593030645780265
subject01_sad.gif,subject08_leftlight.gif,0.23273717262140833
subject01_sad.gif,subject08_noglasses.gif,0.22482150731922906
subject01_sad.gif,subject08_normal.gif,0.22796664755053833
subject01_sad.gif,subject08_rightlight.gif,0.22321885068565403
subject01_sad.gif,subject08_sad.gif,0.21702859717584422
subject01_sad.gif,subject08_sleepy.gif,0.22085852816429863
subject01_sad.gif,subject08_surprised.gif,0.22537664200197022
subject01_sad.gif,subject08_wink.gif,0.2230858004052574
subject01_sad.gif,subject09_centerlight.gif,0.24278792639223346
subject01_sad.gif,subject09_glasses.gif,0.22371161597614775
subject01_sad.gif,subject09_happy.gif,0.23216303857393372
subject01_sad.gif,subject09_leftlight.gif,0.2417147585023509
subject01_sad.gif,subject09_noglasses.gif,0.23342856861773825
subject01_sad.gif,subject09_normal.gif,0.23342856861773825
subject01_sad.gif,subject09_rightlight.gif,0.22842973096550617
subject01_sad.gif,subject09_sad.gif,0.22085440452365596
subject01_sad.gif,subject09_sleepy.gif,0.2245350831838127
subject01_sad.gif,subject09_surprised.gif,0.22968645208683267
subject01_sad.gif,subject09_wink.gif,0.23613079147083174
subject01_sad.gif,subject10_centerlight.gif,0.23528647044535678
subject01_sad.gif,subject10_glasses.gif,0.23152772435585575
subject01_sad.gif,subject10_happy.gif,0.22332122391655534
subject01_sad.gif,subject10_leftlight.gif,0.22745973467751068
subject01_sad.gif,subject10_noglasses.gif,0.2294748667945017
subject01_sad.gif,subject10_normal.gif,0.24070132204133174
subject01_sad.gif,subject10_rightlight.gif,0.22975412298729098
subject01_sad.gif,subject10_sad.gif,0.23622776504157586
subject01_sad.gif,subject10_sleepy.gif,0.24903091165829705
subject01_sad.gif,subject10_surprised.gif,0.23832304806925367
subject01_sad.gif,subject10_wink.gif,0.23699590430164935
subject01_sad.gif,subject11_centerlight.gif,0.23167546568865663
subject01_sad.gif,subject11_glasses.gif,0.22639632404377869
subject01_sad.gif,subject11_happy.gif,0.2349118143375752
subject01_sad.gif,subject11_leftlight.gif,0.23062759068680141
subject01_sad.gif,subject11_noglasses.gif,0.23610901512309804
subject01_sad.gif,subject11_normal.gif,0.23630417767562514
subject01_sad.gif,subject11_rightlight.gif,0.2271442111633331
subject01_sad.gif,subject11_sad.gif,0.22944118024694568
subject01_sad.gif,subject11_sleepy.gif,0.2169148099355764
subject01_sad.gif,subject11_surprised.gif,0.22482635858992328
subject01_sad.gif,subject11_wink.gif,0.2210430222541925
subject01_sad.gif,subject12_centerlight.gif,0.24089590706058353
subject01_sad.gif,subject12_glasses.gif,0.23289587207988066
subject01_sad.gif,subject12_happy.gif,0.22382332419553677
subject01_sad.gif,subject12_leftlight.gif,0.23422914560444905
subject01_sad.gif,subject12_noglasses.gif,0.22994382111367312
